date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:17:01	87295/87295	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:09:54%20GMT	https://www.w3schools.com/bootstrap/default.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/default.html	(from )
00:17:02	126/126	---M--	200	added ('OK')	text/plain	etag:%220e5247ea1b0d81:0%22	https://www.w3schools.com/robots.txt		(from )
00:17:02	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/Users/leducphi/Desktop/Bootstrap3/bt3/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:03	86596/86596	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.0/jquery.min.js	C:/Users/leducphi/Desktop/Bootstrap3/bt3/ajax.googleapis.com/ajax/libs/jquery/3.2.0/jquery.min.js	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:03	37045/37045	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/leducphi/Desktop/Bootstrap3/bt3/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:03	62752/62752	---M-Z	200	added ('OK')	text/css	etag:%220e5247ea1b0d81:0%22	https://www.w3schools.com/lib/w3schools30.css	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/lib/w3schools30.css	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:04	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2015%20Aug%202022%2017:17:03%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.googletagmanager.com/gtm.55445.delayed	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:04	74116/74116	---M--	200	added ('OK')	application/javascript	etag:%220e5247ea1b0d81:0%22	https://www.w3schools.com/lib/uic.js?v=1.0.5	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/lib/uic3447.js	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:04	14208/14208	---MCZ	200	added ('OK')	application/javascript	etag:W/%223780-5e5f60dfd1661%22	https://cdn.snigelweb.com/adengine/w3schools.com/loader.js	C:/Users/leducphi/Desktop/Bootstrap3/bt3/cdn.snigelweb.com/adengine/w3schools.com/loader.js	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:05	21673/21673	---M-Z	200	added ('OK')	application/javascript	etag:%220e5247ea1b0d81:0%22	https://www.w3schools.com/lib/my-learning.js?v=1.0.10	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/lib/my-learning008c.js	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:05	631/631	---M-Z	200	added ('OK')	text/css	etag:%220e5247ea1b0d81:0+gzip%22	https://www.w3schools.com/bootstrap/w3-fix.css	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/w3-fix.css	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:06	55935/55935	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:01:54%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ver.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ver.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:06	165975/165975	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:35:02%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_all_classes.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:07	80030/80030	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:40:58%20GMT	https://www.w3schools.com/bootstrap/bootstrap_exercises.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_exercises.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:07	78479/78479	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:17:49%20GMT	https://www.w3schools.com/bootstrap/bootstrap_quiz.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_quiz.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:08	88641/88641	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:13:56%20GMT	https://www.w3schools.com/bootstrap/bootstrap_get_started.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_get_started.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:08	82582/82582	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:42:18%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_basic.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_basic.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:08	91265/91265	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:47:14%20GMT	https://www.w3schools.com/bootstrap/bootstrap_typography.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_typography.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:09	86787/86787	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:33:35%20GMT	https://www.w3schools.com/bootstrap/bootstrap_tables.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_tables.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:09	88087/88087	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:38:13%20GMT	https://www.w3schools.com/bootstrap/bootstrap_images.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_images.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:10	81123/81123	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:06:26%20GMT	https://www.w3schools.com/bootstrap/bootstrap_jumbotron_header.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_jumbotron_header.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:10	78826/78826	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:39:18%20GMT	https://www.w3schools.com/bootstrap/bootstrap_wells.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_wells.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:11	85140/85140	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:10:23%20GMT	https://www.w3schools.com/bootstrap/bootstrap_alerts.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_alerts.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:11	85386/85386	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:40:15%20GMT	https://www.w3schools.com/bootstrap/bootstrap_buttons.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_buttons.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:11	87833/87833	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:50:10%20GMT	https://www.w3schools.com/bootstrap/bootstrap_button_groups.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_button_groups.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:12	81580/81580	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:52:39%20GMT	https://www.w3schools.com/bootstrap/bootstrap_glyphicons.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_glyphicons.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:12	84018/84018	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:12:52%20GMT	https://www.w3schools.com/bootstrap/bootstrap_badges_labels.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_badges_labels.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:13	89792/89792	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:04:08%20GMT	https://www.w3schools.com/bootstrap/bootstrap_progressbars.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_progressbars.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:13	86533/86533	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:03:22%20GMT	https://www.w3schools.com/bootstrap/bootstrap_pagination.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_pagination.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:14	79499/79499	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:53:37%20GMT	https://www.w3schools.com/bootstrap/bootstrap_pager.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_pager.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:14	86385/86385	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:29:00%20GMT	https://www.w3schools.com/bootstrap/bootstrap_list_groups.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_list_groups.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:14	84961/84961	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:28:41%20GMT	https://www.w3schools.com/bootstrap/bootstrap_panels.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_panels.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:15	89575/89575	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:56:40%20GMT	https://www.w3schools.com/bootstrap/bootstrap_dropdowns.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_dropdowns.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:15	90289/90289	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:23:35%20GMT	https://www.w3schools.com/bootstrap/bootstrap_collapse.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_collapse.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:16	96934/96934	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:17:23%20GMT	https://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_tabs_pills.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:16	102994/102994	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:15:37%20GMT	https://www.w3schools.com/bootstrap/bootstrap_navbar.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_navbar.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:16	90084/90084	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:39:40%20GMT	https://www.w3schools.com/bootstrap/bootstrap_forms.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_forms.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:17	86518/86518	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:56:30%20GMT	https://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_forms_inputs.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:17	91464/91464	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:03:34%20GMT	https://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_forms_inputs2.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:18	83209/83209	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:08:39%20GMT	https://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_forms_sizing.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:18	91328/91328	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:28:41%20GMT	https://www.w3schools.com/bootstrap/bootstrap_media_objects.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_media_objects.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:19	88423/88423	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:37:53%20GMT	https://www.w3schools.com/bootstrap/bootstrap_carousel.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_carousel.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:19	84639/84639	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:20:27%20GMT	https://www.w3schools.com/bootstrap/bootstrap_modal.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_modal.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:19	81237/81237	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:32:46%20GMT	https://www.w3schools.com/bootstrap/bootstrap_tooltip.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_tooltip.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:20	83272/83272	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:06:49%20GMT	https://www.w3schools.com/bootstrap/bootstrap_popover.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_popover.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:20	82590/82590	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:38:07%20GMT	https://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_scrollspy.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:21	83450/83450	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2017:02:55%20GMT	https://www.w3schools.com/bootstrap/bootstrap_affix.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_affix.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:21	84285/84285	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:36:43%20GMT	https://www.w3schools.com/bootstrap/bootstrap_filters.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_filters.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:21	87999/87999	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:33:38%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_system.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_system.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:22	80594/80594	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:45:42%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:22	81774/81774	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:32:38%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_small.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_small.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:23	81776/81776	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:32:12%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_medium.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_medium.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:23	82034/82034	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:50:28%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_large.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_large.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:23	87011/87011	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:24:44%20GMT	https://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_grid_examples.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:24	81627/81627	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:55:55%20GMT	https://www.w3schools.com/bootstrap/bootstrap_templates.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_templates.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:24	100583/100583	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:27:12%20GMT	https://www.w3schools.com/bootstrap/bootstrap_theme_me.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_theme_me.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:25	142480/142480	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:51:24%20GMT	https://www.w3schools.com/bootstrap/bootstrap_theme_company.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_theme_company.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:25	137867/137867	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:41:17%20GMT	https://www.w3schools.com/bootstrap/bootstrap_theme_band.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_theme_band.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:25	108009/108009	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:42:21%20GMT	https://www.w3schools.com/bootstrap/bootstrap_examples.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_examples.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:26	90163/90163	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:06:09%20GMT	https://www.w3schools.com/bootstrap/bootstrap_exam.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_exam.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:26	87453/87453	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:21:47%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_css_text.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_css_text.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:27	84555/84555	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:42:46%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_css_buttons.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_css_buttons.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:27	83392/83392	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:14:12%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_css_forms.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_css_forms.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:28	91277/91277	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:51:29%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_css_helpers.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_css_helpers.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:29	80173/80173	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:20:12%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_css_images.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_css_images.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:29	81303/81303	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:44:52%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_css_tables.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_css_tables.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:30	80818/80818	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:21:32%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_comp_dropdowns.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_comp_dropdowns.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:30	90135/90135	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:24:29%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:30	143974/143974	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:32:25%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:31	87308/87308	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:28:01%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_affix.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_affix.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:31	82440/82440	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:27:50%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_alert.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_alert.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:32	84179/84179	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:40:35%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_button.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_button.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:32	97522/97522	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:38:35%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_carousel.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_carousel.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:32	92527/92527	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:47:55%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_collapse.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_collapse.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:33	92351/92351	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:52:36%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_dropdown.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_dropdown.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:33	91947/91947	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:26:16%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_modal.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_modal.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:34	89692/89692	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:50:42%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_popover.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_popover.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:34	85445/85445	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:19:28%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_scrollspy.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_scrollspy.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:35	83777/83777	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:40:24%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_tab.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_tab.html	(from https://www.w3schools.com/bootstrap/default.asp)
00:17:36	88957/88957	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2015:57:44%20GMT	https://www.w3schools.com/bootstrap/bootstrap_ref_js_tooltip.asp	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/bootstrap_ref_js_tooltip.html	(from https://www.w3schools.com/bootstrap/default.asp)
